dataset\9883_ship.png,0.001098766109698151,3.6878500870604924e-07,5.756695140799466e-11,5.778037635024757e-12,2.113626621939922e-23,-7.186312695989453e-16,-1.0323831658123086e-22
dataset\9884_automobile.png,0.0018848046143245699,3.766870902987557e-07,6.574450317295351e-11,2.408346490824088e-10,1.1515349849361861e-21,-1.4507329170608784e-13,-3.028268729204456e-20
dataset\9885_deer.png,0.001324888424402675,5.284613967048249e-08,6.823591376888306e-11,6.519781934155724e-12,1.307084815931188e-22,1.4497143888626488e-15,4.273398992558632e-23
dataset\9886_truck.png,0.002660626446755605,1.1829456808271216e-06,3.1235310356376396e-09,1.6858423275296045e-10,1.1431534330102585e-19,8.006290569975248e-14,4.356248705765491e-20
dataset\9887_deer.png,0.0011411083333802859,3.8022192788255197e-08,1.9943234634186358e-11,1.716809830943049e-11,-1.5046240539147223e-22,-1.9055915437852836e-15,2.7978127717840863e-22
dataset\9888_deer.png,0.0014147738089240575,2.4288352951706836e-07,1.8844369009520377e-09,1.2674833923369011e-11,-1.6613427582813964e-21,-4.782253535621778e-15,1.0378281162074178e-21
dataset\9889_automobile.png,0.001338199061394044,2.0624870307495614e-08,1.1534192312726707e-09,1.0827876262189411e-11,1.1899878025311444e-21,-1.520055249351097e-15,2.1951110556261146e-22
dataset\9890_airplane.png,0.0019997885700240568,1.577649212103863e-06,2.0853302346944326e-09,8.45114038348981e-11,-1.6420883672588316e-20,-1.0610762567180173e-13,3.144917157910901e-20
dataset\9891_horse.png,0.0011312955297511666,2.4192957147830937e-07,1.8927790584467966e-10,1.3671015796295912e-11,-3.8748690107177913e-22,-4.886506094278854e-16,-5.774700876367796e-22
dataset\9892_cat.png,0.008494256254059043,6.7352868591899925e-06,5.842384235009769e-08,1.6043312935269717e-09,-1.3029384252953475e-17,3.8445728115116315e-12,-8.45505175641369e-18
dataset\9893_truck.png,0.001407013229019677,5.372069880100145e-07,2.2241924801262092e-11,1.4885365343374353e-11,1.0881795949881518e-22,-2.6565474298583606e-15,-2.480266573198952e-22
dataset\9894_automobile.png,0.0014765493253161056,4.960131419877717e-07,9.185709999781414e-11,4.3459414435162087e-11,2.4512358593391317e-21,1.6211268047206137e-14,1.2374656184292596e-21
dataset\9895_airplane.png,0.0032667659737050277,7.003617556927032e-06,1.4084200065566153e-09,2.1753888177591884e-09,3.805982815998182e-18,5.753851398859122e-12,-1.1685642228941794e-19
dataset\9896_bird.png,0.0025723563996733075,1.5212273463558881e-06,9.597053799609617e-11,6.201437195208773e-10,2.937909328460116e-21,7.641063436214583e-13,-1.5126051916631123e-19
dataset\9897_cat.png,0.0010991164292505312,6.97094181851012e-08,3.7486884359052993e-10,1.2546225694921417e-11,-5.599452111663566e-22,-1.3275519553293984e-15,-6.532839463868351e-22
dataset\9898_automobile.png,0.0013617493698545044,2.2976544584458832e-07,2.496693352463984e-10,2.422772906149845e-11,-6.929408694249625e-24,7.450039053223088e-15,-1.8842942737002285e-21
dataset\9899_dog.png,0.0025536886618978015,7.557821441651733e-08,2.8519594281659055e-09,5.58614848320275e-10,1.9042017955643093e-19,-1.3425978265324297e-13,-6.788832848421335e-19
dataset\9900_bird.png,0.002497373745100082,1.8687934758661072e-06,1.7282013443385735e-09,4.158689047208078e-11,5.395501104451219e-21,-3.847141584344797e-14,9.75635368464922e-21
dataset\9901_frog.png,0.001033877751846006,4.515887732299353e-08,5.868821516523756e-11,3.090124394718183e-12,2.0752873823942082e-23,5.546043432766498e-16,-3.606996924312276e-23
dataset\9902_truck.png,0.008495370016114553,1.492807865708875e-05,2.5797288078332505e-07,1.979768608780671e-07,4.384642509980282e-14,7.034225505230091e-10,-8.903687815328972e-15
dataset\9903_bird.png,0.0019806369537676907,8.952245771152483e-07,4.716896043513583e-09,5.240159500316736e-10,3.9550358296412793e-19,4.859319004948438e-13,-7.227002348169654e-19
dataset\9904_cat.png,0.0012297391025541714,3.292104708671596e-08,3.371498819670383e-11,6.390795555252728e-12,9.0248539926855e-23,-7.509077942592524e-16,-2.5598918921749983e-23
dataset\9905_airplane.png,0.0012806850434885233,3.5741052081410767e-07,1.9917816644876153e-10,4.159831831976172e-11,-1.471593874026457e-21,-6.426160307053263e-15,-3.488805942419665e-21
dataset\9906_horse.png,0.0021022303911727076,3.900659017991476e-07,5.794245737533006e-10,1.3107497176104597e-10,2.657128636009191e-20,8.17390144421392e-14,-2.4470464585722578e-20
dataset\9907_deer.png,0.0024522432883756686,4.891161935441969e-07,9.012613611228664e-10,1.4865686238435944e-09,-1.0354149886176873e-18,1.1424620816748758e-13,1.3742970550324344e-18
dataset\9908_cat.png,0.0021882657578943445,3.3231837487603756e-09,2.0969654024398575e-09,1.172157444545689e-09,3.0601669755178197e-19,7.428339222986588e-15,1.812041438965276e-18
dataset\9909_cat.png,0.0018798329875298705,4.2996156877147516e-07,1.6414684590169478e-10,1.3498232309510678e-11,6.108926934418354e-22,8.37562474520176e-15,1.7468339483035892e-22
dataset\9910_airplane.png,0.0012496220173796632,3.775825865483547e-09,2.4048398796442765e-10,4.3903841150642126e-11,-2.7661143677157773e-22,-2.468784401417653e-15,4.502761308861423e-21
dataset\9911_truck.png,0.0022828308468628962,7.513604633235713e-08,2.496750268355626e-10,7.149042950039021e-12,2.016490164439393e-22,-1.819799285189027e-15,2.248637683838023e-22
dataset\9912_cat.png,0.0015152706471505996,3.6435302412364115e-07,5.827967809594383e-10,4.6424728055557833e-11,1.577694124835646e-21,5.2363866960646716e-15,-7.471536861832357e-21
dataset\9913_ship.png,0.0008548113775893116,3.998230287365418e-08,4.0475870468686874e-11,7.040517410694192e-13,-2.6803277958440625e-24,7.163656032867216e-18,-2.6346804849867728e-24
dataset\9914_cat.png,0.001834838190938771,1.3776445344674886e-06,1.5469211300679036e-10,1.8963422974065284e-11,6.826443706840624e-22,1.2527395029204402e-14,-7.674072251687789e-22
dataset\9915_deer.png,0.0020913163568919402,2.2827654604538594e-06,4.375699769946831e-10,2.0245489623908667e-10,1.0958037006940847e-20,-1.7782429391452314e-13,-5.925346061448523e-20
dataset\9916_bird.png,0.0012659374293985475,1.9637036783107811e-07,3.3656478423307013e-10,5.6157801724812566e-11,6.890084457655303e-21,2.4322691798774456e-14,3.483384883908004e-21
dataset\9917_bird.png,0.0026164247338532048,4.251496125045638e-07,8.95768898746074e-09,7.795651193054311e-13,-1.8146352634763715e-24,-4.353336702916149e-16,-6.511904615854556e-23
dataset\9918_automobile.png,0.004563942283597878,9.349615093386904e-06,1.7841232757717793e-10,1.1910995691530914e-09,2.0046040873368497e-19,2.04546342867229e-12,-5.111780040451805e-19
dataset\9919_truck.png,0.0010737642338741746,4.945243173198451e-07,6.594252143723368e-11,1.1295499702716819e-11,2.0672753838570656e-22,5.388618649186066e-15,2.2868833874495324e-22
